numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07589;20181204082000;1570.000000;0;0.000000;274.650000;mq;mq;0;6;0;4;4;1750;0;3;0;10.600000;mq;274.650000;mq;279.650000;0.050000;0.000000;-99;768.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7;6;mq;1;mq;
07875;20181204082200;1860.000000;0;0.000000;273.650000;271.890000;88;0;6;7;5;3;450;6;3;2;26.200000;mq;273.150000;mq;278.150000;0.240000;0.010000;-99;768.000000;3101.000000;mq;273.050000;mq;0;0;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;2;9;mq;2;mq;
07590;20181204122000;1270.000000;0;0.000000;281.250000;276.510000;72;0;0;0;3;3;1250;6;0;0;mq;mq;mq;mq;mq;0.000000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20181204122000;1665.000000;270;2.000000;279.250000;271.130000;56;0;0;0;3;0;8000;0;0;2;mq;mq;mq;mq;mq;0.100000;0.000000;-50;750.000000;3100.000000;mq;273.050000;mq;0;mq;1;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07498;20181204123000;1854.000000;350;3.000000;275.450000;270.730000;71;0;0;0;3;3;1750;0;3;0;mq;mq;mq;mq;mq;0.160000;0.000000;-50;750.000000;3100.000000;mq;273.050000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
07881;20181204120500;2590.000000;360;1.000000;269.150000;268.610000;96;0;0;0;2;1;250;2;0;2;mq;mq;mq;mq;mq;0.630000;0.000000;-50;750.000000;3100.000000;mq;270.550000;mq;0;6;5;mq;mq;mq;mq;2;360;5.000000;mq;mq;mq;2;3;mq;1;230.000000;
07904;20181204120000;2080.000000;40;2.000000;272.550000;266.980000;66;0;3;0;5;1;450;5;3;0;mq;mq;mq;mq;mq;0.230000;0.000000;-50;750.000000;3100.000000;mq;273.050000;mq;0;3;4;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07904;20181204070000;2080.000000;220;2.000000;273.250000;270.710000;83;36;7;6;7;3;250;5;7;/;31.500000;mq;273.050000;mq;277.050000;0.230000;0.050000;-99;768.000000;3105.000000;mq;272.750000;mq;0;mq;1;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07895;20181204124000;1970.000000;0;0.000000;275.650000;270.730000;70;0;7;0;6;6;450;2;0;0;mq;mq;mq;mq;mq;0.030000;0.000000;-50;750.000000;3100.000000;mq;mq;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07498;20181205073000;1854.000000;180;1.000000;268.850000;265.080000;75;0;0;0;1;1;8000;0;0;2;0.000000;mq;267.550000;mq;276.150000;0.160000;0.000000;-99;768.000000;3100.000000;mq;266.450000;mq;0;mq;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;6;6;mq;mq;mq;
